Category,Body
Scam,"Content-Type: text/plain;charset=""iso-8859-1"""
Scam,Content-Transfer-Encoding: 7bit
Scam,Status: RO
Scam,
Scam,From: Mr.Daniel Osondu
Scam,Fax: Number +23417597019
Scam,
Scam,"Dear Sir,"
Scam,
Scam,I am writing this proposal hoping that you would be of assistance in this business of mutual benefit. My name is Daniel Osondu an auditor at one of the Banks in lagos-Nigeria.
Scam,
Scam,"During our last audit exercise,some amount of money totalling $18.5Million was discovered and traced to be owned by one late Engineer Manfred Becker, a foreigner who died in a crash. The source of this fund was further traced to be a contract payment made to him but has remained unclaimed till now.Since his death, nobody has shown up to claim this fund and this attracted our curiosity."
Scam,
Scam,I therefore made a research and found out that he did not leave any next of kin in his confidential document with the Ministry that he executed the contract for and also with our Bank. A panel setup by the Federal Government on recovery of funds expects that this fund should be unquestionably claimed by any of his available foreign next of kin or alternatively the fund should be donated for arms and ammunition at a military war college here in Nigeria. Fervent valuable efforts were made by the Panel to get in touch with any of the family or relatives but all have proved to no avail.
Scam,
Scam,"It is because of the perceived possibility of not going to be able to locate any next of kin ( he had no wife and children) that the panel under the influence of our chairman, Rtd Major General Thomas Danababa , that arrangement is being made for the fund to be declared UNCLAIMABLED and then be donated to the Trust Fund for arms and ammunition which will further enhance the perpetration of war in Africa and the third world in general. To forestall this move, my colleagues and I have taken it upon ourselves to source for a foreign partner who could assist in claimimg this fund for further transfer abroad."
Scam,
Scam,I have been given the sole mandate to source for a partner as soon as possible to that effect.All documents and proof to enable you get this fund have been carefully worked out and I am assuring you a 100% risk free involvement. Your share would be 30% of the total amount if you agree to assist while 10% would be set aside to offset all expenses in
Scam,"course of the transfer and the rest would be for us for investment purposes in your country. If this proposal is OK by you, and you do wish to take the advantage of the trust we hope to bestow on you and your company, then kindly reach me immediately via my confidential fax number +23417597019 furnishing me with your most confidential telephone and fax numbers and exclusive email so that I can forward to you the relevant details of the transaction."
Scam,
Scam,I expect your urgent response.
Scam,
Scam,"Regards,"
Scam,Mr. Daniel Osondu
Scam,confidential e-mail<danilosondu002@excite.com>
Scam,
Scam,
Scam,
Scam,
Scam,
Scam,
Scam,From r  Sat Dec 28 12:45:22 2002
Scam,Return-Path: <williamsdaniel1@phantomemail.com>
Scam,From: <williamsdaniel1@phantomemail.com>
Scam,To: williamsdaniel1@phantomemail.com
Scam,Subject: Please email me now  !!!
Scam,Status: RO
Scam,
Scam,FROM: MR WILLIAMS DANIEL
Scam,
Scam,DEMOCRATIC REPUBLIC OF CONGO.
Scam,
Scam,EMAIL:   williamsd1@rediff.com
Scam,
Scam,"Dear Friend,"
Scam,
Scam,SEEKING YOUR IMMEDIATE ASSISTANCE.
Scam,Please Permit me to make your acquaintance in so
Scam,informal a manner. This is necessitated by my urgent
Scam,need to reach a dependable and trust wordy foreign
Scam,partner. This request may seem strange and
Scam,unsolicited but I will crave your indulgence and pray
Scam,that you view it seriously. My name is MR WILLIAMS DANIEL of the Democratic Republic of Congo and One of the
Scam,close aides to the former President of the Democratic
Scam,Republic of Congo LAURENT KABILA of blessed
Scam,"memory, may his soul rest in peace."
Scam,
Scam,Due to the military campaign of LAURENT KABILA to
Scam,"force out the rebels in my country, I and some of my"
Scam,colleagues were instructed by Late President Kabila
Scam,to  go abroad to purchase arms and ammunition worth of
Scam,"Twenty Million, Five Hundred Thousand United States"
Scam,"Dollars only (US$20,500,000.00) to fight the rebel"
Scam,group. But when President Kabila was killed in a
Scam,bloody shoot-out by one of his aide a day before we
Scam,"were schedule to travel out of Congo, We immediately"
Scam,decided to divert the fund into a private security
Scam,company here in Congo for safe keeping. The security
Scam,of the said amount is presently being threatened here
Scam,following the arrest and seizure of properties of Col.
Scam,Rasheidi Karesava (One of the aides to Laurent Kabila)
Scam,"a tribesman, and some other Military Personnel from"
Scam,"our same tribe, by the new President of the Democratic"
Scam,"Republic of Congo, the son of late President Laurent"
Scam,"Kabila, Joseph Kabila."
Scam,"In view of this, we need a reliable and trustworthy"
Scam,foreign partner who can assist us to move this money
Scam,out of my country as the beneficiary.
Scam,WE have sufficient ''CONTACTS'' to move the fund under
Scam,Diplomatic Cover to a security company in the europe
Scam,in your name. This is to ensure that the Diplomatic
Scam,Baggage is marked ''CONFIDENTIAL'' and it  will not
Scam,pass through normal custom/airport screening and
Scam,clearance.
Scam,Our inability to move this money out of Congo all
Scam,This while lies on our lack of trust on our supposed
Scam,good friends (western countries) who suddenly became
Scam,hostile to those of us who worked with the late
Scam,"President Kabila, immediately after his son took"
Scam,office. Though we have neither seen nor met each
Scam,"other, the information We gathered from an associate"
Scam,who has worked in your country has encouraged and
Scam,"convinced us that with your sincere assistance, this"
Scam,transaction will be properly handled with modesty
Scam,and honesty to a huge success within two weeks. The
Scam,said money is a state fund and therefore requires a
Scam,total confidentiality.
Scam,"Thus, if you are willing to assist us move this fund"
Scam,"out of Congo, you can contact me through my email"
Scam,"address above with your telephone, fax number and"
Scam,personal information to enable us discuss the
Scam,modalities and what will be your share
Scam,(percentage) for assisting us.
Scam,I must use this opportunity and medium to implore You
Scam,to exercise the utmost indulgence to keep this Matter
Scam,"extraordinarily confidential, Whatever your Decision,"
Scam,while I await your prompt response. Thank you and
Scam,GodBless.
Scam,
Scam,Best Regards
Scam,MR WILLIAMS DANIEL
Scam,
Scam,--------------------------------------------------
Scam,This email is a free service of Phantom Email
Scam,available at http://phantomemail.com/.
Scam,Looking for a date?  Check out http://personalinteractions.com/go/p185.
Scam,
Scam,From r  Mon Dec 30 04:15:59 2002
Scam,Return-Path: <obileonard@yahoo.com>
Scam,Message-ID: <20021230091415.71715.qmail@web14809.mail.yahoo.com>
Scam,Subject: TRANSFER
Scam,To: R@E
Scam,MIME-Version: 1.0
Scam,"Content-Type: multipart/alternative; boundary=""0-1348972057-1041239655=:71705"""
Scam,X-Spam-Status: No -- Hits: 5  Required: 6
Scam,"X-Spam-Summary: LINES_OF_YELLING,LINES_OF_YELLING_2,MAILTO_LINK,NIGERIAN_TRANSACTION_2,SPAM_PHRASE_01_02,SPAM_REDIRECTOR,US_DOLLARS,US_DOLLARS_2,US_DOLLARS_3,US_DOLLARS_4"
Scam,X-Scanned-By: MIMEDefang 2.26 (www . roaringpenguin . com / mimedefang)
Scam,Status: RO
Scam,
Scam,--0-1348972057-1041239655=:71705
Scam,Content-Type: text/plain; charset=us-ascii
Scam,
Scam,
Scam,FromLEONARD OBI Esq c/o The Abacha's Family
Scam,Legal Adviser (Abacha's Family Estate)
Scam,Direct  Tel:234-1-4705964.
Scam,Email: leonardobi@ecplaza.net Or mrsabacha@ecplaza.net
Scam,webside:http://allafrica.com/stories/200203180074.html
Scam,Attn.:  The President/CEO
Scam,
Scam,
Scam,"I am  Dr. (Mrs.) Maryam Abacha, wife to the late"
Scam,Nigeria Head of State - General Sani Abacha. I am
Scam,proposing this business to you because we could be of
Scam,"great assistance to each other, likewise developing a"
Scam,cordial business relatinship.
Scam,
Scam,I currently have within my reach the sum of Twenty-Five
Scam,"Million, Six Hundred Thousand United States Dollars"
Scam,"(US$25,600,000:00)cash which I intend to"
Scam,use for investment purpose specifically in your country.
Scam,
Scam,This money came as a result of a pay back contract
Scam,deal between my late husband and a Russian firm
Scam,on our country's Multi-billion Dollars Ajaokuta Steel Plant.
Scam,
Scam,The Russian partners returned my husband's share of
Scam,US$25.6 million after his death and lodged it with my
Scam,husband's security firm in Nigeria of which I am adirector.
Scam,"Right now, the new civilian government has revoked our"
Scam,licenses that allow us to own a financial and oil
Scam,company.
Scam,
Scam,"In view of this, I acted very fast to"
Scam,withdraw the US$25.6 million from the company's vault
Scam,well preserved and packaged in trunk boxes and
Scam,deposited it in  ECOWAS Security Bank. I have since
Scam,declared our  security company bankrupt. No record
Scam,ever  existed concerning the money neither is the
Scam,money traceable by the government because there is no
Scam,document showing that we received the money from the
Scam,Russians.
Scam,
Scam,Due to the current situation in the country concerning
Scam,"the government attitude towards my family, it has"
Scam,become quite impossible for me to make use of the
Scam,"money within, thus I seek your assistance to move the"
Scam,"money out of this country. On your consent, I shall"
Scam,expect you to contact me urgently to enable us discuss
Scam,in detail about this transaction. Bearing in mind that
Scam,your assistance is needed to transfer this fund.
Scam,Your urgent response is highly needed.  All
Scam,correspondences must be channeled to our legal adviser
Scam,
Scam,Leonard Obi Esq  through  his direct Tel. No:
Scam,
Scam,234-1-4705964. I must also use this opportunity to
Scam,implore you to exercise the utmost indulgence to keep
Scam,this transaction a confidential issue. You can also
Scam,contact me directly on  my secret  telephone:-234-1-4705964
Scam,if there is need.
Scam,
Scam,Thanks and God bless you.
Scam,
Scam,DR. (MRS.) MARYAM ABACHA.
Scam,
Scam,
Scam,
Scam,
Scam,
Scam,
Scam,---------------------------------
Scam,Do you Yahoo!?
Scam,Yahoo! Mail Plus - Powerful. Affordable. Sign up now
Scam,--0-1348972057-1041239655=:71705
Scam,Content-Type: text/html; charset=us-ascii
Scam,
Scam,"<P>FromLEONARD OBI Esq c/o The Abacha's Family<BR>Legal Adviser (Abacha's Family Estate) <BR>Direct&nbsp; Tel:234-1-4705964.<BR>Email: <A href=""mailto:leonardobi@ecplaza.net"">leonardobi@ecplaza.net</A> Or <A href=""mailto:mrsabacha@ecplaza.net"">mrsabacha@ecplaza.net</A><BR>webside:http://allafrica.com/stories/200203180074.html <BR>Attn.:&nbsp; The President/CEO</P>"
Scam,"<P><BR>I am&nbsp; Dr. (Mrs.) Maryam Abacha, wife to the late<BR>Nigeria Head of State - General Sani Abacha. I am<BR>proposing this business to you because we could be of<BR>great assistance to each other, likewise developing a<BR>cordial business relatinship.</P>"
Scam,"<P>I currently have within my reach the sum of Twenty-Five<BR>Million, Six Hundred Thousand United States Dollars <BR>(US$25,600,000:00)cash which I intend to <BR>use for investment purpose specifically in your country. </P>"
Scam,<P>This money came as a result of a pay back contract <BR>deal between my late husband and a Russian firm <BR>on our country's Multi-billion Dollars Ajaokuta Steel Plant. </P>
Scam,"<P>The Russian partners returned my husband's share of<BR>US$25.6 million after his death and lodged it with my<BR>husband's security firm in Nigeria of which I am adirector.<BR>Right now, the new civilian government has revoked our<BR>licenses that allow us to own a financial and oil<BR>company. </P>"
Scam,"<P>In view of this, I acted very fast to<BR>withdraw the US$25.6 million from the company's vault<BR>well preserved and packaged in trunk boxes and<BR>deposited it in&nbsp; ECOWAS Security Bank. I have since<BR>declared our&nbsp; security company bankrupt. No record <BR>ever&nbsp; existed concerning the money neither is the<BR>money traceable by the government because there is no<BR>document showing that we received the money from the<BR>Russians.</P>"
Scam,"<P>Due to the current situation in the country concerning<BR>the government attitude towards my family, it has<BR>become quite impossible for me to make use of the<BR>money within, thus I seek your assistance to move the<BR>money out of this country. On your consent, I shall<BR>expect you to contact me urgently to enable us discuss<BR>in detail about this transaction. Bearing in mind that<BR>your assistance is needed to transfer this fund.<BR>Your urgent response is highly needed.&nbsp; All<BR>correspondences must be channeled to our legal adviser</P>"
Scam,<P>Leonard Obi Esq&nbsp; through&nbsp; his direct Tel. No:</P>
Scam,<P>234-1-4705964. I must also use this opportunity to<BR>implore you to exercise the utmost indulgence to keep<BR>this transaction a confidential issue. You can also<BR>contact me directly on&nbsp; my secret&nbsp; telephone:-234-1-4705964<BR>if there is need.</P>
Scam,<P>Thanks and God bless you.</P>
Scam,<P>DR. (MRS.) MARYAM ABACHA.</P>
Scam,<P><BR>&nbsp;</P><p><br><hr size=1>Do you Yahoo!?<br>
Scam,"<a href=""http://rd.yahoo.com/mail/mailsig/*http://mailplus.yahoo.com"">Yahoo! Mail Plus</a> - Powerful. Affordable. <a href=""http://rd.yahoo.com/mail/mailsig/*http://mailplus.yahoo.com"">Sign up now</a>"
Scam,--0-1348972057-1041239655=:71705--
Scam,
Scam,From r  Wed Jan  1 08:51:12 2003
Scam,Return-Path: <rulagg@excite.com>
Scam,"for <R@M>; Wed, 1 Jan 2003 08:51:06 -0500 (EST)"
Scam,Subject:
Scam,Reply-To: rulagg@excite.com
Scam,"From: ""Ruka"" <rulagg@excite.com>"
Scam,MIME-Version: 1.0
Scam,X-Sender: rulagg@excite.com
Scam,X-Mailer: PHP
Scam,"Content-Type: text/plain; charset=""us-ascii"""
Scam,Content-Transfer-Encoding: 7bit
Scam,Cc:
Scam,Message-Id: <20030101135053.03B5FE56D@xprdmailfe28.nwk.excite.com>
Scam,"Date: Wed,  1 Jan 2003 08:50:53 -0500 (EST)"
Scam,Status: RO
Scam,
Scam,
Scam,
Scam,
Scam,"Dear Sir,"
Scam,
Scam,
Scam,"I am a Senior Manager with a commercial bank . I came to know of you in my private search for a reliable and reputable person to handle this confidential transaction, which involves the transfer of a huge sum of money to a foreign country."
Scam,
Scam,THE PREPOSITION
Scam,"The late  JERRY ADAMS a Foreigner and an oil merchant / contractor with the Federal Government of Nigeria until his death four years ago in a plane crash, banked with us  and had a closing balance of USD10,000,000.00 (Ten Million United States Dollars)."
Scam,
Scam,
Scam,
Scam,
Scam,
Scam,"The money will be shared equally i.e 50% for you 50% for us, expenses too will be shared equally ."
Scam,
Scam,It is a risk-free deal.
Scam,
Scam,Mr Temi Efosa
Scam,Mail to : tefosa2@37.com
Scam,
Scam,
Scam,
Scam,_______________________________________________
Scam,Join Excite! - http://www.excite.com
Scam,The most personalized portal on the Web!
Scam,
Scam,From r  Sat Jan  4 14:20:15 2003
Scam,Return-Path: <idris2003942@aol.com>
Scam,by pinkcadillac.mr.itd.UM (3.6u) with SMTP id h04JKC806386
Scam,"for <R@M>; Sat, 4 Jan 2003 14:20:12 -0500 (EST)"
Scam,Message-Id: <200301041920.h04JKC806386@pinkcadillac.mr.itd.UM>
Scam,"From: ""IDRIS ADAMU"" <idris2003942@aol.com>"
Scam,Reply-To: idris_adamu@skali.com
Scam,To: R@M
Scam,"Date: Tue, 4 Jan 2000 09:42:53 -0800"
Scam,Subject: can you assit us ?
Scam,X-Mailer: Microsoft Outlook Express 5.00.2919.6900 DM
Scam,MIME-Version: 1.0
Scam,"Content-Type: text/plain; charset=""us-ascii"""
Scam,Content-Transfer-Encoding: quoted-printable
Scam,Status: RO
Scam,
Scam,
Scam,STRICTLY CONFIDENTIAL PLEASE
Scam,
Scam,IDRIS ADAMU
Scam,NNPC=2C IKOYI
Scam,Lagos- Nigeria
Scam,email=3A idris=5Fadamu=40africamail=2Ecom
Scam,Fax=3A 234-1-4401017
Scam,4=2F12=2F2003
Scam,Attention=3A The President=2FChairman
Scam,
Scam,PROPOSAL FOR TRANSFER OF TWENTY MILLION=2C FIVE HUNDRED THOUSAND US DOLLARS  =28US$20=2E5M=29 TO YOUR ACCOUNT=2E
Scam,
Scam,Your contact address got to me via export promotions council=2C your reliability and trustworthiness in business transaction was the main conviction that compelled me to solicit for your support in this deal=2E I am the Financial Controller of the Nigerian National Petroleum Corporation =28NNPC=29 Lagos=2C Nigeria and Secretary to the Contract Award Committee of my Ministry=2E
Scam,
Scam,In collaboration with my colleagues=2C we have agreed to transfer out of the Country through Central Bank of Nigeria =28CBN=29 some amount and we will later reinvest it abroad after the success of this transaction=2E The amount involved is Twenty Million=2C Five Hundred Thousand US Dollars =28US$20=2C500=2C000=2E00=29=2E This is as a result of over inflated amount of a contract=2E The contract has been already executed and the original contractor had collected his full and final payment=2E In as much as this contract was awarded to a Foreign Contractor and the payment in dollars=2C we now need a Foreign firm that will present itself as the contractor for this amount of Twenty Million=2C Five Hundred Thousand US Dollars =28US$20=2C500=2C000=2E00=29 and then the fund will be transferred into your account=2E
